# DEGENERATE GEOMETRY CSV FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# NUMBER OF COMPONENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.16E-01,-1.39E-01,9.83E-01,3.50E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.19E-01,-1.40E-01,9.83E-01,2.43E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# DegenGeom Type,nXsecs,nPnts/Xsec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATE,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# nx,ny,nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.98E-02,0.00E+00,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.79E-02,-2.38E-03,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.54E-02,-5.46E-03,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.23E-02,-9.38E-03,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.84E-02,-1.43E-02,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.36E-02,-2.02E-02,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.81E-02,-2.71E-02,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.19E-02,-3.49E-02,9.99E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.51E-02,-4.34E-02,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.81E-02,-5.21E-02,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.13E-02,-6.06E-02,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E-02,-6.86E-02,9.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.09E-03,-7.58E-02,9.97E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.13E-03,-8.20E-02,9.97E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00E+00,-8.72E-02,9.96E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.99E+00,0.00E+00,-4.07E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,4.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.94E+00,0.00E+00,-4.03E-01,1.05E-15,1.33E-02,6.98E-02,0.00E+00,9.98E-01,1.00E+00,3.96E+00,4.17E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.86E+00,0.00E+00,-3.97E-01,7.22E-16,3.19E-02,6.98E-02,0.00E+00,9.98E-01,1.00E+00,3.90E+00,9.60E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74E+00,0.00E+00,-3.89E-01,5.00E-16,5.72E-02,6.98E-02,0.00E+00,9.98E-01,1.00E+00,3.83E+00,1.72E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.58E+00,0.00E+00,-3.78E-01,0.00E+00,9.02E-02,6.98E-02,0.00E+00,9.98E-01,1.00E+00,3.72E+00,2.77E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37E+00,0.00E+00,-3.64E-01,0.00E+00,1.31E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,3.59E+00,4.13E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.11E+00,0.00E+00,-3.45E-01,5.55E-17,1.77E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,3.42E+00,5.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.81E+00,0.00E+00,-3.24E-01,5.55E-17,2.25E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,3.22E+00,7.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.48E+00,0.00E+00,-3.01E-01,4.48E-16,2.66E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,3.00E+00,1.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.15E+00,0.00E+00,-2.78E-01,4.48E-16,2.93E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,2.78E+00,1.22E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.85E+00,0.00E+00,-2.57E-01,4.48E-16,3.00E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,2.58E+00,1.42E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.59E+00,0.00E+00,-2.39E-01,4.45E-16,2.86E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,2.41E+00,1.59E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.38E+00,0.00E+00,-2.24E-01,2.78E-17,2.54E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,2.28E+00,1.72E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.22E+00,0.00E+00,-2.13E-01,8.88E-16,2.09E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,2.17E+00,1.83E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11E+00,0.00E+00,-2.05E-01,4.48E-16,1.55E-01,6.98E-02,0.00E+00,9.98E-01,1.00E+00,2.10E+00,1.90E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03E+00,0.00E+00,-2.00E-01,3.61E-16,8.91E-02,6.98E-02,0.00E+00,9.98E-01,1.00E+00,2.04E+00,1.96E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.00E+00,0.00E+00,-1.98E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.00E+00,2.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.11E+00,4.64E-01,-3.54E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E+00,4.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.05E+00,4.64E-01,-3.50E-01,1.05E-15,1.26E-02,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,3.96E+00,4.17E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.98E+00,4.64E-01,-3.45E-01,7.24E-16,3.02E-02,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,3.90E+00,9.60E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.87E+00,4.64E-01,-3.38E-01,5.03E-16,5.42E-02,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,3.83E+00,1.72E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.72E+00,4.64E-01,-3.28E-01,7.85E-17,8.55E-02,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,3.72E+00,2.77E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.52E+00,4.64E-01,-3.14E-01,8.88E-16,1.24E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,3.59E+00,4.13E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.27E+00,4.64E-01,-2.97E-01,1.11E-16,1.68E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,3.42E+00,5.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.99E+00,4.64E-01,-2.78E-01,7.85E-17,2.13E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,3.22E+00,7.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.67E+00,4.64E-01,-2.57E-01,7.85E-17,2.52E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,3.00E+00,1.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.36E+00,4.64E-01,-2.35E-01,4.48E-16,2.78E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,2.78E+00,1.22E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.07E+00,4.64E-01,-2.16E-01,0.00E+00,2.84E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,2.58E+00,1.42E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.83E+00,4.64E-01,-1.99E-01,4.48E-16,2.71E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,2.41E+00,1.59E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.63E+00,4.64E-01,-1.86E-01,4.44E-16,2.41E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,2.28E+00,1.72E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+00,4.64E-01,-1.75E-01,4.51E-16,1.98E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,2.17E+00,1.83E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.37E+00,4.64E-01,-1.68E-01,4.52E-16,1.47E-01,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,2.10E+00,1.90E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.30E+00,4.64E-01,-1.63E-01,3.65E-16,8.45E-02,6.79E-02,-2.38E-03,9.98E-01,1.08E+00,2.04E+00,1.96E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.27E+00,4.64E-01,-1.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E+00,2.00E+00,2.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.24E+00,9.98E-01,-2.93E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E+00,4.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.19E+00,9.98E-01,-2.90E-01,4.48E-16,1.18E-02,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,3.96E+00,4.17E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.12E+00,9.98E-01,-2.85E-01,1.08E-15,2.83E-02,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,3.90E+00,9.60E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.01E+00,9.98E-01,-2.79E-01,3.89E-16,5.08E-02,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,3.83E+00,1.72E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.87E+00,9.98E-01,-2.69E-01,5.55E-17,8.02E-02,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,3.72E+00,2.77E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.69E+00,9.98E-01,-2.57E-01,5.55E-17,1.16E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,3.59E+00,4.13E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.46E+00,9.98E-01,-2.42E-01,2.78E-17,1.57E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,3.42E+00,5.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.19E+00,9.98E-01,-2.25E-01,0.00E+00,1.99E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,3.22E+00,7.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.90E+00,9.98E-01,-2.05E-01,2.78E-17,2.36E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,3.00E+00,1.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.60E+00,9.98E-01,-1.86E-01,1.14E-16,2.60E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,2.78E+00,1.22E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.33E+00,9.98E-01,-1.68E-01,2.78E-17,2.66E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,2.58E+00,1.42E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10E+00,9.98E-01,-1.53E-01,2.78E-17,2.54E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,2.41E+00,1.59E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.92E+00,9.98E-01,-1.41E-01,4.45E-16,2.25E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,2.28E+00,1.72E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78E+00,9.98E-01,-1.32E-01,2.24E-16,1.86E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,2.17E+00,1.83E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.68E+00,9.98E-01,-1.25E-01,5.55E-17,1.37E-01,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,2.10E+00,1.90E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61E+00,9.98E-01,-1.21E-01,5.31E-16,7.92E-02,6.54E-02,-5.46E-03,9.98E-01,1.17E+00,2.04E+00,1.96E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.58E+00,9.98E-01,-1.19E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E+00,2.00E+00,2.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.38E+00,1.59E+00,-2.26E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+00,4.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.34E+00,1.59E+00,-2.24E-01,4.72E-16,1.09E-02,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,3.96E+00,4.17E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.27E+00,1.59E+00,-2.19E-01,6.38E-16,2.62E-02,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,3.90E+00,9.60E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.17E+00,1.59E+00,-2.13E-01,4.24E-16,4.70E-02,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,3.83E+00,1.72E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.04E+00,1.59E+00,-2.05E-01,5.55E-17,7.42E-02,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,3.72E+00,2.77E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.87E+00,1.59E+00,-1.95E-01,2.24E-16,1.08E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,3.59E+00,4.13E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.66E+00,1.59E+00,-1.81E-01,2.29E-16,1.46E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,3.42E+00,5.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.41E+00,1.59E+00,-1.66E-01,2.29E-16,1.85E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,3.22E+00,7.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.14E+00,1.59E+00,-1.49E-01,0.00E+00,2.19E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,3.00E+00,1.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.87E+00,1.59E+00,-1.32E-01,2.22E-16,2.41E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,2.78E+00,1.22E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.62E+00,1.59E+00,-1.16E-01,2.22E-16,2.47E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,2.58E+00,1.42E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.40E+00,1.59E+00,-1.03E-01,2.22E-16,2.35E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,2.41E+00,1.59E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.23E+00,1.59E+00,-9.22E-02,4.48E-16,2.09E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,2.28E+00,1.72E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10E+00,1.59E+00,-8.41E-02,5.03E-16,1.72E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,2.17E+00,1.83E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.01E+00,1.59E+00,-7.83E-02,5.09E-16,1.27E-01,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,2.10E+00,1.90E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.95E+00,1.59E+00,-7.44E-02,5.39E-16,7.33E-02,6.23E-02,-9.38E-03,9.98E-01,1.27E+00,2.04E+00,1.96E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.92E+00,1.59E+00,-7.27E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+00,2.00E+00,2.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.54E+00,2.21E+00,-1.56E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+00,4.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.49E+00,2.21E+00,-1.53E-01,4.16E-16,9.99E-03,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,3.96E+00,4.17E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.43E+00,2.21E+00,-1.50E-01,5.55E-16,2.40E-02,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,3.90E+00,9.60E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.35E+00,2.21E+00,-1.44E-01,3.89E-16,4.31E-02,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,3.83E+00,1.72E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.23E+00,2.21E+00,-1.38E-01,5.55E-17,6.79E-02,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,3.72E+00,2.77E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.07E+00,2.21E+00,-1.28E-01,5.55E-17,9.86E-02,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,3.59E+00,4.13E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.87E+00,2.21E+00,-1.17E-01,9.71E-17,1.33E-01,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,3.42E+00,5.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.65E+00,2.21E+00,-1.04E-01,8.33E-17,1.69E-01,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,3.22E+00,7.84E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.40E+00,2.21E+00,-8.91E-02,8.33E-17,2.00E-01,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,3.00E+00,1.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.15E+00,2.21E+00,-7.45E-02,1.39E-17,2.20E-01,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,2.78E+00,1.22E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.92E+00,2.21E+00,-6.11E-02,4.45E-16,2.26E-01,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,2.58E+00,1.42E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.72E+00,2.21E+00,-4.97E-02,4.44E-16,2.15E-01,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,2.41E+00,1.59E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.57E+00,2.21E+00,-4.05E-02,0.00E+00,1.91E-01,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,2.28E+00,1.72E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.45E+00,2.21E+00,-3.35E-02,8.90E-16,1.57E-01,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,2.17E+00,1.83E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.36E+00,2.21E+00,-2.86E-02,4.48E-16,1.16E-01,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,2.10E+00,1.90E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.31E+00,2.21E+00,-2.52E-02,4.90E-16,6.71E-02,5.84E-02,-1.43E-02,9.98E-01,1.37E+00,2.04E+00,1.96E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.28E+00,2.21E+00,-2.38E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+00,2.00E+00,2.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.69E+00,2.83E+00,-8.46E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E+00,4.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.65E+00,2.83E+00,-8.25E-02,1.06E-15,9.06E-03,5.37E-02,-2.02E-02,9.98E-01,1.47E+00,3.96E+00,4.17E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
